Date,Country,City,Specie,Count,Min,Max,Median,Variance
4/01/2019,AU,Adelaide,co,168,0.1,0.4,0.2,0.06
4/01/2019,AU,Adelaide,o3,165,0,0,0,0
4/01/2019,AU,Adelaide,so2,9,0.1,0.1,0.1,0
4/01/2019,AU,Brisbane,pm10,216,5,15,11,54.99
4/01/2019,AU,Brisbane,o3,76,0.1,0.1,0.1,0
4/01/2019,AU,Brisbane,wind-speed,190,0,0,0,0
4/01/2019,AU,Brisbane,co,42,0.1,0.1,0.1,0
4/01/2019,AU,Brisbane,pressure,210,1010.6,1020.8,1016.5,56.56
18/06/2020,AU,Melbourne,pm25,235,2,93,34,3572.85
4/01/2019,AU,Brisbane,no2,113,0.1,0.1,0.1,0
4/01/2019,AU,Brisbane,dew,92,15,21,19,27.65
4/01/2019,AU,Brisbane,temperature,191,0,0,0,0
4/01/2019,AU,Brisbane,so2,34,0.1,0.1,0.1,0
4/01/2019,AU,Brisbane,precipitation,4,0,0,0,0
4/01/2019,AU,Brisbane,humidity,194,0,96.6,0,12273.4
4/01/2019,AU,Brisbane,wd,191,0,0,0,0
4/01/2019,AU,Brisbane,wind-gust,208,0.2,12.5,6.8,137.35
4/01/2019,AU,Perth,co,15,1,3,2,6
4/01/2019,AU,Perth,temperature,72,8,23.2,18.7,182.47
4/01/2019,AU,Perth,o3,54,0,0,0,0
4/01/2019,AU,Perth,so2,33,2.9,5.8,2.9,12.9
4/01/2019,AU,Perth,pressure,72,1019,1030.3,1021,85.48
4/01/2019,AU,Perth,wind-speed,72,0.2,10.1,5.6,102.54
4/01/2019,AU,Perth,wind-gust,72,0.2,22.1,9.2,253.03
4/01/2019,AU,Perth,dew,48,4.5,14,8.5,59.04
4/01/2019,AU,Perth,pm10,58,12,20,15,38.09
4/01/2019,AU,Perth,humidity,72,41.5,100,60,1820.42
14/04/2020,AU,Melbourne,pm25,234,12,77,35,1642.52
4/01/2019,AU,Perth,no2,36,1.2,8.9,2.3,48.28
23/04/2020,AU,Melbourne,pm25,234,7,57,34,1029.6
5/01/2019,AU,Sydney,co,41,1.2,3.4,2.3,6.06
16/05/2020,AU,Melbourne,pm25,234,1,156,43,9042.31
5/01/2019,AU,Sydney,wind-speed,160,0.1,12.1,3.5,62.51
5/01/2019,AU,Sydney,wind-gust,164,0.2,19.2,6.8,182.25
5/01/2019,AU,Sydney,so2,62,1.5,10,1.5,18.6
5/01/2019,AU,Sydney,no2,121,1,22.3,2.8,278.06
5/01/2019,AU,Sydney,pressure,168,1004.6,1018.7,1011.4,91.8
5/01/2019,AU,Sydney,dew,36,16,21,19.5,30.73
5/01/2019,AU,Sydney,temperature,168,18.4,40,23.1,332.27
5/01/2019,AU,Sydney,pm10,157,17,40,26,268.66
5/01/2019,AU,Sydney,humidity,168,30.7,97.6,81.7,4568.76
5/01/2019,AU,Sydney,o3,145,0.8,49.6,16,1676.24
8/06/2020,AU,Melbourne,pm25,234,2,142,37,6012.21
16/04/2020,AU,Melbourne,pm25,233,2,58,21,1055.28
5/01/2019,AU,Hobart,humidity,72,29.7,60.8,47.7,948.84
3/06/2020,AU,Melbourne,pm25,233,2,55,28,1148.8
5/01/2019,AU,Hobart,pressure,72,997.9,1012.6,1002,147.12
5/01/2019,AU,Hobart,wind-speed,72,0.2,5.7,3.2,35.43
5/01/2019,AU,Hobart,wind-gust,72,2.7,10.1,7.2,50.83
5/01/2019,AU,Hobart,temperature,72,14.7,23.5,17.3,85.39
5/01/2019,AU,Hobart,pm10,70,3,23,8,148.9
5/10/2019,AU,Brisbane,pm25,232,10,37,20,401.18
5/01/2019,AU,Darwin,no2,35,0.1,1,0.2,0.55
5/01/2019,AU,Darwin,temperature,60,27.7,34.4,29,50.73
5/01/2019,AU,Darwin,pm10,35,6,27,13,242.05
5/01/2019,AU,Darwin,o3,34,5,17.2,10.5,132.73
5/01/2019,AU,Darwin,so2,25,0.1,0.7,0.1,0.19
5/01/2019,AU,Darwin,wd,35,26.1,353.4,234.9,76481
5/01/2019,AU,Darwin,wind-speed,35,1.6,10.4,3.9,52.55
5/01/2019,AU,Darwin,wind-gust,63,1.2,11,5.7,58.58
5/01/2019,AU,Darwin,dew,54,23.5,25.7,25,4.41
5/01/2019,AU,Darwin,humidity,35,52.3,83.4,74.8,479.38
5/01/2019,AU,Darwin,pressure,72,1006,1016,1009,55.42
5/01/2019,AU,Darwin,precipitation,12,638.1,638.2,638.2,0.01
5/01/2019,AU,Darwin,co,33,3,4.5,4.3,3.63
5/01/2019,AU,Melbourne,dew,23,4,13,11,62.57
5/01/2019,AU,Melbourne,temperature,168,0,21.1,0,712.78
5/01/2019,AU,Melbourne,pressure,168,0,1016.8,0,2106720
5/01/2019,AU,Melbourne,wind-gust,168,1,15.7,10.7,81.99
5/01/2019,AU,Melbourne,so2,3,1.5,1.5,1.5,0
5/10/2019,AU,Brisbane,pm25,232,10,37,20,401.18
5/01/2019,AU,Melbourne,no2,105,1,6.5,1.9,20.43
5/01/2019,AU,Melbourne,precipitation,19,1,998,992,2419700
5/01/2019,AU,Melbourne,co,14,1.2,1.2,1.2,0
5/01/2019,AU,Melbourne,pm10,136,3,37,18,426
5/01/2019,AU,Melbourne,humidity,168,35.1,98.7,66.8,1213.14
5/01/2019,AU,Melbourne,o3,94,6.4,16.8,13.6,66.13
5/01/2019,AU,Melbourne,wind-speed,166,0,7.7,2,39.96
5/01/2019,AU,Adelaide,humidity,168,32.5,71,53,1227.89
19/06/2020,AU,Melbourne,pm25,232,1,78,19,1664.58
5/01/2019,AU,Adelaide,pressure,168,1013.2,1020.8,1017.1,45.03
5/01/2019,AU,Adelaide,wind-speed,138,0.1,13.8,4,97.18
5/01/2019,AU,Adelaide,dew,24,7,12,9,16.73
5/01/2019,AU,Adelaide,temperature,168,14.2,26.6,20,110.46
5/01/2019,AU,Adelaide,pm10,168,1,82,10,715.79
5/01/2019,AU,Adelaide,no2,73,0.1,0.1,0.1,0
5/01/2019,AU,Adelaide,wind-gust,156,0.1,28,6,502.84
5/01/2019,AU,Adelaide,co,156,0.1,0.2,0.1,0.01
5/01/2019,AU,Adelaide,o3,139,0,0,0,0
5/01/2019,AU,Brisbane,pm10,195,10,21,15,72.07
5/01/2019,AU,Brisbane,o3,45,0.1,0.1,0.1,0
5/01/2019,AU,Brisbane,wind-speed,184,0,0,0,0
5/01/2019,AU,Brisbane,co,42,0.1,0.1,0.1,0
5/01/2019,AU,Brisbane,pressure,216,1009.7,1020.1,1015.7,63.34
29/02/2020,AU,Melbourne,pm25,231,1,67,15,980.44
5/01/2019,AU,Brisbane,no2,113,0.1,0.1,0.1,0
5/01/2019,AU,Brisbane,dew,88,18.5,20,19.5,2.34
5/01/2019,AU,Brisbane,temperature,184,0,0,0,0
5/01/2019,AU,Brisbane,so2,31,0.1,0.1,0.1,0
5/01/2019,AU,Brisbane,humidity,187,0,92,0,13076
5/01/2019,AU,Brisbane,wd,184,0,0,0,0
5/01/2019,AU,Brisbane,wind-gust,210,0.2,12.2,6.7,139.03
5/01/2019,AU,Perth,co,10,2,4,2,5
5/01/2019,AU,Perth,temperature,72,13.5,32,21.8,263.71
5/01/2019,AU,Perth,o3,61,0,0,0,0
5/01/2019,AU,Perth,so2,18,2.9,17.2,2.9,480.48
5/01/2019,AU,Perth,pressure,72,1015.7,1031,1019.5,238.33
5/01/2019,AU,Perth,wind-speed,72,0.3,11.3,4.8,75.08
5/01/2019,AU,Perth,wind-gust,72,2.1,16.5,8,169.96
5/01/2019,AU,Perth,dew,47,3,16,11,77.87
5/01/2019,AU,Perth,pm10,62,11,18,14,32.95
5/01/2019,AU,Perth,humidity,72,15,94.3,63.4,4202.78
31/03/2020,AU,Melbourne,pm25,231,1,62,20,1300.6
5/01/2019,AU,Perth,no2,27,1.2,8.9,3.4,61.98
31/03/2020,AU,Melbourne,pm25,231,1,62,20,1300.6
6/01/2019,AU,Sydney,co,9,1.2,2.3,1.2,3.03
19/04/2020,AU,Melbourne,pm25,231,1,60,23,947.48
6/01/2019,AU,Sydney,wind-speed,158,0.1,11.4,3.6,67.61
6/01/2019,AU,Sydney,wind-gust,166,0.2,19.8,5.4,254.63
6/01/2019,AU,Sydney,so2,10,1.5,2.9,1.5,1.96
6/01/2019,AU,Sydney,no2,123,1,6.5,2.8,19.73
6/01/2019,AU,Sydney,pressure,168,1010.2,1024.5,1018.1,91.36
6/01/2019,AU,Sydney,dew,36,16.5,18,17.5,2.37
6/01/2019,AU,Sydney,temperature,168,16.6,21.2,18.8,8.41
6/01/2019,AU,Sydney,pm10,159,12,39,21,388.37
6/01/2019,AU,Sydney,humidity,168,73.4,96.5,87.9,299.09
6/01/2019,AU,Sydney,o3,150,3.2,23.3,14.5,127.44
15/05/2020,AU,Melbourne,pm25,231,9,130,50,5527.43
29/05/2020,AU,Melbourne,pm25,231,3,84,24,2232.73
6/01/2019,AU,Hobart,humidity,72,42.3,76.3,56.2,896.91
2/05/2020,AU,Melbourne,pm25,230,1,40,16,721.79
6/01/2019,AU,Hobart,pressure,72,1005.4,1018.9,1008.8,135.21
6/01/2019,AU,Hobart,wind-speed,72,0.2,5.3,3.1,32.83
6/01/2019,AU,Hobart,wind-gust,72,1,9.6,5.9,58.93
6/01/2019,AU,Hobart,temperature,72,13.4,23.6,17.2,111.68
6/01/2019,AU,Hobart,pm10,66,1,19,2,111.15
6/01/2019,AU,Darwin,temperature,48,22.2,31,28.5,66.83
6/01/2019,AU,Darwin,wind-gust,18,1.7,35.5,4.2,1178.96
6/01/2019,AU,Darwin,dew,66,20.7,26,23,24.16
6/01/2019,AU,Darwin,pressure,72,1006,1015,1007.5,39.73
6/01/2019,AU,Melbourne,dew,15,8,11,10,7.81
6/01/2019,AU,Melbourne,temperature,168,0,21.6,0,733.84
6/01/2019,AU,Melbourne,pressure,168,0,1020.2,0,2130310
6/01/2019,AU,Melbourne,wind-gust,161,1.5,16,9.9,79.82
6/01/2019,AU,Melbourne,so2,24,1.5,5.8,1.5,34.3
19/05/2020,AU,Melbourne,pm25,230,1,65,22,1387.77
6/01/2019,AU,Melbourne,no2,105,1,7.5,2.8,36.85
6/01/2019,AU,Melbourne,precipitation,8,1,994,3,2629880
6/01/2019,AU,Melbourne,co,9,2.3,2.3,2.3,0
6/01/2019,AU,Melbourne,pm10,144,1,22,11,179.87
6/01/2019,AU,Melbourne,humidity,168,39.1,89.2,63.2,1369.3
6/01/2019,AU,Melbourne,o3,90,4,17.6,11.2,175.52
6/01/2019,AU,Melbourne,wind-speed,168,0,6.6,2,36.16
6/01/2019,AU,Adelaide,humidity,168,30.6,85,54.3,2022.89
19/02/2020,AU,Melbourne,pm25,229,2,71,21,1511.63
6/01/2019,AU,Adelaide,pressure,168,1013.2,1022.4,1018.8,65.12
6/01/2019,AU,Adelaide,wind-speed,114,0.1,13.8,4,94.81
6/01/2019,AU,Adelaide,dew,24,8,12.5,10.5,10.36
6/01/2019,AU,Adelaide,temperature,168,11.6,29.5,20,240.48
6/01/2019,AU,Adelaide,pm10,167,3,30,8,158.7
6/01/2019,AU,Adelaide,no2,92,0.1,0.1,0.1,0
6/01/2019,AU,Adelaide,wind-gust,140,0.2,25.5,6.2,457.72
6/01/2019,AU,Adelaide,co,162,0.1,0.2,0.1,0.02
6/01/2019,AU,Adelaide,o3,156,0,0,0,0
6/01/2019,AU,Brisbane,pm10,187,14,22,18,58.12
6/01/2019,AU,Brisbane,o3,48,0.1,0.1,0.1,0
6/01/2019,AU,Brisbane,wind-speed,184,0,0,0,0
6/01/2019,AU,Brisbane,co,56,0.1,0.1,0.1,0
6/01/2019,AU,Brisbane,pressure,216,1008,1018.6,1014.8,59.99
20/03/2020,AU,Melbourne,pm25,229,2,54,21,1164.58
6/01/2019,AU,Brisbane,no2,91,0.1,0.1,0.1,0
6/01/2019,AU,Brisbane,dew,96,18,20.5,19.5,2.72
6/01/2019,AU,Brisbane,temperature,184,0,0,0,0
6/01/2019,AU,Brisbane,so2,32,0.1,0.1,0.1,0
6/01/2019,AU,Brisbane,humidity,187,0,86,0,12565.2
6/01/2019,AU,Brisbane,wd,184,0,0,0,0
6/01/2019,AU,Brisbane,wind-gust,213,0.1,13.2,5.7,187.84
6/01/2019,AU,Perth,co,18,1,4,2,9.41
6/01/2019,AU,Perth,temperature,72,19.8,36,25.7,222.06
6/01/2019,AU,Perth,o3,59,0,0,0,0
6/01/2019,AU,Perth,so2,21,2.9,11.5,2.9,115.86
6/01/2019,AU,Perth,pressure,72,1012.3,1016,1014,11.98
6/01/2019,AU,Perth,wind-speed,72,1.9,10.4,4.3,58
6/01/2019,AU,Perth,wind-gust,72,2.5,13.6,5.1,114.7
6/01/2019,AU,Perth,dew,48,6,17.5,9.5,63.51
6/01/2019,AU,Perth,pm10,58,13,21,17,45.2
6/01/2019,AU,Perth,humidity,72,15.5,82.3,49.1,2960.73
6/05/2020,AU,Melbourne,pm25,229,2,60,20,1120.93
6/01/2019,AU,Perth,no2,26,1.2,10,2.3,57.34
12/05/2020,AU,Melbourne,pm25,229,1,50,18,809.82
7/01/2019,AU,Sydney,co,9,2.3,3.4,3.4,3.03
25/05/2020,AU,Melbourne,pm25,229,1,83,26,3365.38
7/01/2019,AU,Sydney,wind-speed,147,0.1,6.1,2,22.79
7/01/2019,AU,Sydney,wind-gust,157,0.2,11.8,3.5,88.21
7/01/2019,AU,Sydney,so2,42,1.5,4.3,1.5,4.7
7/01/2019,AU,Sydney,no2,138,1,18.6,5.6,138.22
7/01/2019,AU,Sydney,pressure,168,1013.6,1024.5,1019.2,78.28
7/01/2019,AU,Sydney,dew,44,17,20.6,18.7,15.96
7/01/2019,AU,Sydney,temperature,168,18.3,22.7,21,12.78
7/01/2019,AU,Sydney,pm10,160,12,21,17,36.95
7/01/2019,AU,Sydney,humidity,168,73,94,89,208.97
7/01/2019,AU,Sydney,o3,154,0.8,17.6,10.4,201.17
11/03/2020,AU,Melbourne,pm25,228,1,69,24,1893.87
23/03/2020,AU,Melbourne,pm25,228,1,58,15,912.05
7/01/2019,AU,Hobart,humidity,72,40.6,81,63.7,1539.3
18/04/2020,AU,Melbourne,pm25,228,1,34,16,515.83
7/01/2019,AU,Hobart,pressure,72,1008.4,1019.4,1012.6,107.68
7/01/2019,AU,Hobart,wind-speed,72,0.1,3.3,1.6,9.41
7/01/2019,AU,Hobart,wind-gust,72,0.9,6.7,3.6,22.18
7/01/2019,AU,Hobart,temperature,72,10.9,23.7,16.6,160.09
7/01/2019,AU,Hobart,pm10,66,1,36,8,307.56
31/05/2020,AU,Melbourne,pm25,228,1,40,15,569.23
7/01/2019,AU,Darwin,no2,36,0.1,0.9,0.2,0.6
7/01/2019,AU,Darwin,temperature,61,26,35,30,59.05
7/01/2019,AU,Darwin,pm10,41,3,38,10,473.55
7/01/2019,AU,Darwin,o3,42,7.8,15.5,11.9,44.81
7/01/2019,AU,Darwin,so2,32,0.1,0.3,0.1,0.03
7/01/2019,AU,Darwin,wd,41,9.9,313,250.6,98820.4
7/01/2019,AU,Darwin,wind-speed,41,1.5,12.9,4.4,125.89
7/01/2019,AU,Darwin,dew,57,23,26.5,25,12.18
7/01/2019,AU,Darwin,humidity,41,48.7,86.2,68.8,891.72
7/01/2019,AU,Darwin,pressure,72,1005,1013.5,1007.5,28.87
7/01/2019,AU,Darwin,precipitation,14,646.6,646.6,646.6,0
7/01/2019,AU,Darwin,co,42,3.2,4.7,4.4,3.57
7/01/2019,AU,Melbourne,dew,17,10,15,13,24.41
7/01/2019,AU,Melbourne,temperature,159,0,22.9,0,829.26
7/01/2019,AU,Melbourne,pressure,159,0,1019.1,0,2188050
7/01/2019,AU,Melbourne,wind-gust,156,0.5,17,9.8,177.29
7/01/2019,AU,Melbourne,so2,9,1.5,1.5,1.5,0
7/06/2020,AU,Melbourne,pm25,228,1,65,18,1726.78
7/01/2019,AU,Melbourne,no2,101,1,9.3,2.8,31.75
7/01/2019,AU,Melbourne,co,24,1.2,2.3,1.2,3.16
7/01/2019,AU,Melbourne,pm10,144,1,19,11,227.93
7/01/2019,AU,Melbourne,humidity,159,45.9,84,63.5,889.53
7/01/2019,AU,Melbourne,o3,71,4,25.6,11.2,407.54
7/01/2019,AU,Melbourne,wind-speed,155,0,7.7,2.5,44.51
7/01/2019,AU,Adelaide,humidity,168,31.1,82.4,54.5,2057.19
4/03/2020,AU,Melbourne,pm25,227,3,78,26,1566.74
7/01/2019,AU,Adelaide,pressure,168,1012.4,1019.5,1014.4,47.4
7/01/2019,AU,Adelaide,wind-speed,129,0.2,10.7,3,58.07
7/01/2019,AU,Adelaide,dew,16,10.5,15,12,18.29
7/01/2019,AU,Adelaide,temperature,168,13.3,31.2,21.6,220.85
7/01/2019,AU,Adelaide,pm10,167,4,25,8,208.91
7/01/2019,AU,Adelaide,no2,140,0.1,0.1,0.1,0
7/01/2019,AU,Adelaide,wind-gust,142,0.1,21.6,5.6,221.33
7/01/2019,AU,Adelaide,co,156,0.1,0.3,0.2,0.03
7/01/2019,AU,Adelaide,o3,165,0,0,0,0
7/01/2019,AU,Brisbane,pm10,189,13,21,18,56.32
7/01/2019,AU,Brisbane,o3,48,0.1,0.1,0.1,0
7/01/2019,AU,Brisbane,wind-speed,184,0,0,0,0
7/01/2019,AU,Brisbane,co,63,0.1,0.1,0.1,0
7/01/2019,AU,Brisbane,pressure,216,1010.7,1019.3,1015,53.4
18/03/2020,AU,Melbourne,pm25,227,1,58,17,904.25
7/01/2019,AU,Brisbane,no2,107,0.1,0.1,0.1,0
7/01/2019,AU,Brisbane,dew,88,19,21,20,3.2
7/01/2019,AU,Brisbane,temperature,184,0,0,0,0
7/01/2019,AU,Brisbane,so2,31,0.1,0.1,0.1,0
7/01/2019,AU,Brisbane,precipitation,2,0,0,0,0
7/01/2019,AU,Brisbane,humidity,187,0,85.7,0,13484
7/01/2019,AU,Brisbane,wd,184,0,0,0,0
7/01/2019,AU,Brisbane,wind-gust,216,1.9,12.2,6.5,81.64
7/01/2019,AU,Perth,co,10,2,4,3,5.44
7/01/2019,AU,Perth,temperature,72,17.5,32,25,161.58
7/01/2019,AU,Perth,o3,48,0,0,0,0
7/01/2019,AU,Perth,so2,36,2.9,14.3,5.8,189.21
7/01/2019,AU,Perth,pressure,72,1012.1,1015,1013.6,7.7
7/01/2019,AU,Perth,wind-speed,72,1.2,10,4.1,52.5
7/01/2019,AU,Perth,wind-gust,72,2.5,14.9,6.9,150.3
7/01/2019,AU,Perth,dew,48,12,19,15,34.01
7/01/2019,AU,Perth,pm10,53,18,27,22,53.61
7/01/2019,AU,Perth,humidity,72,34,85.5,61.1,2199.06
28/05/2020,AU,Melbourne,pm25,227,2,85,23,2546.31
7/01/2019,AU,Perth,no2,32,1.2,11.2,4.5,116.62
17/06/2020,AU,Melbourne,pm25,227,1,97,30,3326.41
8/01/2019,AU,Sydney,co,41,1.2,4.5,3.4,7.13
2/01/2020,AU,Melbourne,pm25,226,9,66,27,1364.82
8/01/2019,AU,Sydney,wind-speed,159,0.1,10.2,2,60.23
8/01/2019,AU,Sydney,wind-gust,162,0.1,17.8,5.2,178.52
8/01/2019,AU,Sydney,so2,86,1.5,12.9,2.9,64.27
8/01/2019,AU,Sydney,no2,155,1,14.9,5.6,114.36
8/01/2019,AU,Sydney,pressure,168,1005.3,1020,1012.5,129.29
8/01/2019,AU,Sydney,dew,46,18.5,21,19.5,6.42
8/01/2019,AU,Sydney,temperature,168,20.3,33,24.9,132.13
8/01/2019,AU,Sydney,pm10,166,14,21,17,32.43
8/01/2019,AU,Sydney,humidity,168,50,98,75.3,2442.29
8/01/2019,AU,Sydney,o3,159,0.8,42.4,16,994.3
2/01/2020,AU,Melbourne,pm25,226,9,66,27,1364.82
14/03/2020,AU,Melbourne,pm25,226,3,60,20,918.98
8/01/2019,AU,Hobart,humidity,72,52.6,88,65.4,1362.19
17/04/2020,AU,Melbourne,pm25,226,1,40,18,600.56
8/01/2019,AU,Hobart,pressure,72,998.5,1014.6,1002.7,248.81
8/01/2019,AU,Hobart,wind-speed,59,0.1,2.7,1.2,4.41
8/01/2019,AU,Hobart,wind-gust,71,0.2,6,2.5,22.69
8/01/2019,AU,Hobart,temperature,72,14.4,24.8,17.6,110.5
8/01/2019,AU,Hobart,pm10,71,1,24,9,184.27
8/05/2020,AU,Melbourne,pm25,226,2,83,22,939.24
8/01/2019,AU,Darwin,no2,56,0.1,1.3,0.2,0.49
8/01/2019,AU,Darwin,temperature,72,27.6,35,30,43.25
8/01/2019,AU,Darwin,pm10,69,1,23,12,244.83
8/01/2019,AU,Darwin,o3,67,4.7,11,7.7,27.48
8/01/2019,AU,Darwin,so2,50,0.1,1.2,0.1,0.33
8/01/2019,AU,Darwin,wd,70,58.8,322.1,256.4,89866.4
8/01/2019,AU,Darwin,wind-speed,70,1.9,14.6,4.5,103.11
8/01/2019,AU,Darwin,wind-gust,15,2.2,4.5,3,7.43
8/01/2019,AU,Darwin,dew,57,22.5,26,25,8.84
8/01/2019,AU,Darwin,humidity,70,49,87.1,74.3,1198.78
8/01/2019,AU,Darwin,pressure,72,1005,1012,1007.5,21.47
8/01/2019,AU,Darwin,precipitation,24,646.6,646.6,646.6,0
8/01/2019,AU,Darwin,co,68,3.1,6.6,4.5,3.06
8/01/2019,AU,Melbourne,dew,15,14,16,15,5.55
8/01/2019,AU,Melbourne,temperature,168,0,23.2,0,797.32
8/01/2019,AU,Melbourne,pressure,168,0,1012.3,0,2096220
8/01/2019,AU,Melbourne,wind-gust,165,0.4,20.2,10.4,273.62
8/01/2019,AU,Melbourne,so2,24,1.5,2.9,1.5,3.83
13/06/2020,AU,Melbourne,pm25,226,6,79,27,1716.06
8/01/2019,AU,Melbourne,no2,110,1,13.9,3.8,115.39
8/01/2019,AU,Melbourne,co,45,1.2,3.4,2.3,6.38
8/01/2019,AU,Melbourne,pm10,104,3,44,13,1204.6
8/01/2019,AU,Melbourne,humidity,168,45,98.7,70.2,1106.86
8/01/2019,AU,Melbourne,o3,104,1.6,33.6,12.1,691.79
8/01/2019,AU,Melbourne,wind-speed,152,0,8.7,2.5,56.69
8/01/2019,AU,Adelaide,humidity,167,34.6,83,56.5,1501.61
13/03/2020,AU,Melbourne,pm25,225,1,71,18,1621.1
8/01/2019,AU,Adelaide,pressure,167,1011.6,1016.9,1013.2,13.69
8/01/2019,AU,Adelaide,wind-speed,117,0.1,13.5,4.1,100.52
8/01/2019,AU,Adelaide,dew,23,10,14,12,13.05
8/01/2019,AU,Adelaide,temperature,167,13.6,28.5,21.2,176.7
8/01/2019,AU,Adelaide,pm10,168,1,28,7,230.66
8/01/2019,AU,Adelaide,no2,111,0.1,0.1,0.1,0
8/01/2019,AU,Adelaide,wind-gust,142,0.1,25.6,7,484.47
8/01/2019,AU,Adelaide,co,162,0.1,0.4,0.2,0.04
8/01/2019,AU,Adelaide,o3,165,0,0,0,0
8/01/2019,AU,Brisbane,pm10,201,12,21,16,55.61
8/01/2019,AU,Brisbane,o3,88,0.1,0.1,0.1,0
8/01/2019,AU,Brisbane,wind-speed,193,0,0,0,0
8/01/2019,AU,Brisbane,co,98,0.1,0.1,0.1,0
8/01/2019,AU,Brisbane,pressure,216,1008,1021,1014,59.14
22/03/2020,AU,Melbourne,pm25,225,1,64,20,1589.04
8/01/2019,AU,Brisbane,no2,97,0.1,0.1,0.1,0
8/01/2019,AU,Brisbane,dew,88,16,20.5,19,9.11
8/01/2019,AU,Brisbane,temperature,193,0,0,0,0
8/01/2019,AU,Brisbane,so2,18,0.1,0.1,0.1,0
8/01/2019,AU,Brisbane,precipitation,3,0,0,0,0
8/01/2019,AU,Brisbane,humidity,196,0,87,0,12460.4
8/01/2019,AU,Brisbane,wd,193,0,0,0,0
8/01/2019,AU,Brisbane,wind-gust,216,1.6,13.6,6.9,95.44
8/01/2019,AU,Perth,co,16,1,4,2,12
8/01/2019,AU,Perth,temperature,72,17.3,32.5,24,146.76
8/01/2019,AU,Perth,o3,53,0,0,0,0
8/01/2019,AU,Perth,so2,21,2.9,14.3,2.9,213.08
8/01/2019,AU,Perth,pressure,72,1013,1023.8,1015.5,101.85
8/01/2019,AU,Perth,wind-speed,72,1.8,9.7,4.8,37.98
8/01/2019,AU,Perth,wind-gust,72,2.5,18,5.6,214.64
8/01/2019,AU,Perth,dew,39,8.5,17,13,42
8/01/2019,AU,Perth,pm10,55,15,30,20,210.96
8/01/2019,AU,Perth,humidity,72,24.5,85.6,56.5,1716.31
8/04/2020,AU,Melbourne,pm25,225,1,85,18,1417.68
8/01/2019,AU,Perth,no2,17,1.2,16.7,6.7,242.46
11/05/2020,AU,Melbourne,pm25,225,1,53,19,948.91
9/01/2019,AU,Sydney,co,28,1.2,3.4,2.3,7.11
21/03/2020,AU,Melbourne,pm25,224,1,58,27,1549.24
9/01/2019,AU,Sydney,wind-speed,162,0.2,12.7,2.8,69.42
9/01/2019,AU,Sydney,wind-gust,168,0.1,24.5,6.9,304.68
9/01/2019,AU,Sydney,so2,37,1.5,2.9,1.5,1.03
9/01/2019,AU,Sydney,no2,146,1,17.6,4.7,212.1
9/01/2019,AU,Sydney,pressure,168,1007.4,1020.4,1012.4,109.34
9/01/2019,AU,Sydney,dew,34,19,21,20,2.2
9/01/2019,AU,Sydney,temperature,168,19.6,32.2,22.5,95.97
9/01/2019,AU,Sydney,pm10,166,15,21,18,12.99
9/01/2019,AU,Sydney,humidity,168,46.1,96.6,81.7,1696.2
9/01/2019,AU,Sydney,o3,159,2.4,41.6,16.8,846.6
24/03/2020,AU,Melbourne,pm25,224,1,56,16,1154.27
27/04/2020,AU,Melbourne,pm25,224,4,72,29,1650.24
9/01/2019,AU,Hobart,humidity,72,38.7,71,54.4,841.1
26/05/2020,AU,Melbourne,pm25,224,3,88,36,3444.56
9/01/2019,AU,Hobart,pressure,72,1000.5,1012.9,1004.7,106.57
9/01/2019,AU,Hobart,wind-speed,72,0.2,5.4,3,26.85
9/01/2019,AU,Hobart,wind-gust,72,2,9.7,6.8,54.3
9/01/2019,AU,Hobart,temperature,72,10.9,19.5,14.5,69.53
9/01/2019,AU,Hobart,pm10,72,1,12,5,51.42
20/06/2020,AU,Melbourne,pm25,224,1,100,20,2649.33
9/01/2019,AU,Darwin,no2,68,0.1,2.2,0.4,2.28
9/01/2019,AU,Darwin,temperature,72,0.5,34.1,27,1541.09
9/01/2019,AU,Darwin,pm10,72,2,42,12,447.61
9/01/2019,AU,Darwin,o3,71,2.3,10.1,8.1,22.82
9/01/2019,AU,Darwin,so2,50,0.1,1.2,0.1,0.27
9/01/2019,AU,Darwin,wd,72,26.1,330.1,252.1,73165.5
9/01/2019,AU,Darwin,wind-speed,72,0.4,14.5,3.7,92.37
9/01/2019,AU,Darwin,wind-gust,72,0.5,9.5,6.9,81.23
9/01/2019,AU,Darwin,dew,63,0.3,26,25,737.42
9/01/2019,AU,Darwin,humidity,68,54.7,95.2,78.9,654.74
9/01/2019,AU,Darwin,pressure,72,1002.1,1016,1009.1,92.35
9/01/2019,AU,Darwin,precipitation,30,0.1,999,646.6,546774
9/01/2019,AU,Darwin,co,71,4.3,5.1,4.7,0.36
9/01/2019,AU,Melbourne,temperature,168,0,20.4,0,671.49
9/01/2019,AU,Melbourne,pressure,168,0,1018.5,0,2117580
9/01/2019,AU,Melbourne,wind-gust,189,0.5,17.1,12.7,110.66
3/04/2020,AU,Melbourne,pm25,223,1,52,24,1181.92
9/01/2019,AU,Melbourne,no2,80,1,10.2,1.9,44.61
9/01/2019,AU,Melbourne,precipitation,6,2,996,992,2624200
9/01/2019,AU,Melbourne,co,9,1.2,1.2,1.2,0
9/01/2019,AU,Melbourne,pm10,118,2,26,14,259.4
9/01/2019,AU,Melbourne,humidity,168,39.1,100,59.1,1579.52
